Log_Date,From,To,Sales
1397/01/18,63,15,2
1397/01/18,63,49,12
1397/01/18,63,66,4
1397/01/18,63,70,2
1397/01/18,65,70,4
1397/01/18,66,3,7
1397/01/18,66,10,11
1397/01/18,66,13,4
1397/01/18,66,15,12
1397/01/18,66,24,2
1397/01/18,66,30,10
1397/01/18,66,37,3
1397/01/18,66,42,13
1397/01/18,66,49,8
1397/01/18,66,58,1
1397/01/18,66,63,3
1397/01/18,66,67,8
1397/01/18,66,70,134
1397/01/18,66,75,3
1397/01/18,67,10,6
1397/01/18,67,30,1
1397/01/18,67,49,3
1397/01/18,67,58,0
1397/01/18,67,66,5
1397/01/18,67,70,95
1397/01/18,68,70,1
1397/01/18,70,3,22
1397/01/18,70,5,1
1397/01/18,70,6,26
1397/01/18,70,8,2
1397/01/18,70,10,117
1397/01/18,70,11,46
1397/01/18,70,13,1
1397/01/18,70,14,3
1397/01/18,70,15,37
1397/01/18,70,16,14
1397/01/18,70,17,2
1397/01/18,70,19,2
1397/01/18,70,20,8
1397/01/18,70,22,21
1397/01/18,70,23,1
1397/01/18,70,24,17
1397/01/18,70,26,0
1397/01/18,70,30,32
1397/01/18,70,32,16
1397/01/18,70,36,2
1397/01/18,70,37,13
1397/01/18,70,39,4
1397/01/18,70,41,1
1397/01/18,70,42,22
1397/01/18,70,45,35
1397/01/18,70,49,144
1397/01/18,70,50,0
1397/01/18,70,51,0
1397/01/18,70,53,45
1397/01/18,70,55,0
1397/01/18,70,56,11
1397/01/18,70,58,16
1397/01/18,70,60,0
1397/01/18,70,61,14
1397/01/18,70,62,6
1397/01/18,70,63,2
1397/01/18,70,65,5
1397/01/18,70,66,120
1397/01/18,70,67,86
1397/01/18,70,72,11
1397/01/18,70,75,25
1397/01/18,70,76,16
1397/01/18,72,49,4
1397/01/18,72,70,5
1397/01/18,75,22,2
1397/01/18,75,49,6
1397/01/18,75,66,5
1397/01/18,75,70,24
1397/01/18,75,76,3
1397/01/18,76,49,4
1397/01/18,76,70,10
1397/01/18,76,75,6
1397/01/19,1,49,1
1397/01/19,3,15,2
1397/01/19,3,30,11
1397/01/19,3,42,0
1397/01/19,3,49,8
1397/01/19,3,66,5
1397/01/19,3,70,26
1397/01/19,4,70,0
1397/01/19,5,70,4
1397/01/19,6,49,1
1397/01/19,6,70,39
1397/01/19,8,70,1
1397/01/19,10,15,10
1397/01/19,10,30,26
1397/01/19,10,42,4
1397/01/19,10,49,26
1397/01/19,10,58,3
1397/01/19,10,63,6
1397/01/19,10,66,20
1397/01/19,10,70,184
1397/01/19,11,15,2
1397/01/19,11,49,4
1397/01/19,11,70,59
1397/01/19,13,66,1
1397/01/19,13,70,1
1397/01/19,15,10,11
1397/01/19,15,11,2
1397/01/19,15,30,4
1397/01/19,15,42,3
1397/01/19,15,45,1
1397/01/19,15,49,1
1397/01/19,15,58,6
1397/01/19,15,63,3
1397/01/19,15,66,12
1397/01/19,15,67,1
1397/01/19,15,70,73
1397/01/19,16,70,37
1397/01/19,17,70,1
1397/01/19,19,70,1
1397/01/19,20,70,15
1397/01/19,22,70,30
1397/01/19,22,75,3
1397/01/19,24,30,2
1397/01/19,24,66,6
1397/01/19,24,70,16
1397/01/19,26,49,0
1397/01/19,29,10,0
1397/01/19,30,3,10
1397/01/19,30,10,19
1397/01/19,30,15,4
1397/01/19,30,16,2
1397/01/19,30,24,4
1397/01/19,30,42,4
1397/01/19,30,49,5
1397/01/19,30,56,2
1397/01/19,30,61,0
1397/01/19,30,67,3
1397/01/19,30,70,50
1397/01/19,32,49,1
1397/01/19,32,70,15
1397/01/19,37,30,1
1397/01/19,37,42,3
1397/01/19,37,49,4
1397/01/19,37,70,26
1397/01/19,39,70,5
1397/01/19,42,3,0
1397/01/19,42,10,9
1397/01/19,42,15,1
1397/01/19,42,30,1
1397/01/19,42,37,2
1397/01/19,42,49,1
1397/01/19,42,66,2
1397/01/19,42,70,54
1397/01/19,43,70,0
1397/01/19,45,15,2
1397/01/19,45,49,1
1397/01/19,45,66,1
1397/01/19,45,70,51
1397/01/19,47,70,9
1397/01/19,49,1,1
1397/01/19,49,5,3
1397/01/19,49,6,1
1397/01/19,49,10,17
1397/01/19,49,11,5
1397/01/19,49,15,1
1397/01/19,49,16,1
1397/01/19,49,24,1
1397/01/19,49,26,0
1397/01/19,49,30,6
1397/01/19,49,37,2
1397/01/19,49,39,1
1397/01/19,49,42,2
1397/01/19,49,45,2
1397/01/19,49,51,1
1397/01/19,49,53,1
1397/01/19,49,58,2
1397/01/19,49,63,6
1397/01/19,49,66,18
1397/01/19,49,67,7
1397/01/19,49,70,155
1397/01/19,49,72,1
1397/01/19,49,75,21
1397/01/19,49,76,2
1397/01/19,50,30,0
1397/01/19,50,70,0
1397/01/19,51,49,2
1397/01/19,51,70,0
1397/01/19,53,70,52
1397/01/19,55,70,0
1397/01/19,56,1,1
1397/01/19,56,30,1
1397/01/19,56,70,22
1397/01/19,58,10,2
1397/01/19,58,15,3
1397/01/19,58,49,2
1397/01/19,58,66,8
1397/01/19,58,67,0
1397/01/19,58,70,13
1397/01/19,59,70,1
1397/01/19,60,70,1
1397/01/19,61,30,0
1397/01/19,61,70,4
1397/01/19,62,70,11
1397/01/19,63,10,2
1397/01/19,63,15,8
1397/01/19,63,49,2
1397/01/19,63,66,3
1397/01/19,63,70,3
1397/01/19,65,70,4
1397/01/19,66,3,13
1397/01/19,66,10,15
1397/01/19,66,15,28
1397/01/19,66,24,2
1397/01/19,66,30,9
1397/01/19,66,37,3
1397/01/19,66,42,14
1397/01/19,66,45,1
1397/01/19,66,49,18
1397/01/19,66,58,9
1397/01/19,66,63,3
1397/01/19,66,67,5
1397/01/19,66,70,169
1397/01/19,66,75,3
1397/01/19,67,15,2
1397/01/19,67,30,2
1397/01/19,67,42,1
1397/01/19,67,49,10
1397/01/19,67,58,0
1397/01/19,67,66,4
1397/01/19,67,70,121
1397/01/19,70,3,33
1397/01/19,70,5,4
1397/01/19,70,6,41
1397/01/19,70,8,4
1397/01/19,70,10,162
1397/01/19,70,11,54
1397/01/19,70,14,3
1397/01/19,70,15,61
1397/01/19,70,16,44
1397/01/19,70,19,1
1397/01/19,70,20,8
1397/01/19,70,22,24
1397/01/19,70,23,1
1397/01/19,70,24,25
1397/01/19,70,26,0
1397/01/19,70,30,43
1397/01/19,70,32,16
1397/01/19,70,36,2
1397/01/19,70,37,21
1397/01/19,70,39,6
1397/01/19,70,41,1
1397/01/19,70,42,53
1397/01/19,70,43,0
1397/01/19,70,45,51
1397/01/19,70,47,6
1397/01/19,70,49,201
1397/01/19,70,50,0
1397/01/19,70,51,0
1397/01/19,70,53,67
1397/01/19,70,55,0
1397/01/19,70,56,20
1397/01/19,70,58,17
1397/01/19,70,59,3
1397/01/19,70,61,3
1397/01/19,70,62,13
1397/01/19,70,63,2
1397/01/19,70,65,3
1397/01/19,70,66,169
1397/01/19,70,67,126
1397/01/19,70,72,13
1397/01/19,70,75,32
1397/01/19,70,76,13
1397/01/19,72,49,1
1397/01/19,72,70,9
1397/01/19,75,15,0
1397/01/19,75,22,9
1397/01/19,75,49,12
1397/01/19,75,66,2
1397/01/19,75,70,44
1397/01/19,75,76,2
1397/01/19,76,49,2
1397/01/19,76,70,15
1397/01/19,76,75,8
1397/01/20,3,30,4
1397/01/20,3,49,11
1397/01/20,3,66,14
1397/01/20,3,70,27
1397/01/20,5,49,1
1397/01/20,5,70,2
1397/01/20,6,49,1
1397/01/20,6,70,38
1397/01/20,8,70,3
1397/01/20,10,11,2
1397/01/20,10,15,7
1397/01/20,10,30,18
1397/01/20,10,42,1
1397/01/20,10,49,14
1397/01/20,10,58,1
1397/01/20,10,63,3
1397/01/20,10,66,15
1397/01/20,10,67,6
1397/01/20,10,70,193
1397/01/20,11,15,2
1397/01/20,11,49,12
1397/01/20,11,70,38
1397/01/20,13,70,3
1397/01/20,15,3,1
1397/01/20,15,10,6
1397/01/20,15,11,2
1397/01/20,15,30,6
1397/01/20,15,42,2
1397/01/20,15,45,1
1397/01/20,15,49,1
1397/01/20,15,58,7
1397/01/20,15,63,9
1397/01/20,15,66,13
1397/01/20,15,67,1
1397/01/20,15,70,54
1397/01/20,16,30,3
1397/01/20,16,49,1
1397/01/20,16,70,40
1397/01/20,19,70,1
1397/01/20,20,70,17
1397/01/20,22,49,5
1397/01/20,22,70,28
1397/01/20,22,75,5
1397/01/20,24,30,2
1397/01/20,24,49,1
1397/01/20,24,66,2
1397/01/20,24,70,14
1397/01/20,30,3,9
1397/01/20,30,10,19
1397/01/20,30,15,5
1397/01/20,30,16,2
1397/01/20,30,24,2
1397/01/20,30,42,6
1397/01/20,30,49,9
1397/01/20,30,66,4
1397/01/20,30,67,1
1397/01/20,30,70,47
1397/01/20,30,75,1
1397/01/20,32,70,15
1397/01/20,36,70,1
1397/01/20,37,10,0
1397/01/20,37,49,7
1397/01/20,37,66,2
1397/01/20,37,70,5
1397/01/20,39,70,9
1397/01/20,42,10,5
1397/01/20,42,15,2
1397/01/20,42,22,2
1397/01/20,42,30,6
1397/01/20,42,37,2
1397/01/20,42,49,1
1397/01/20,42,66,6
1397/01/20,42,70,37
1397/01/20,45,15,1
1397/01/20,45,49,2
1397/01/20,45,70,49
1397/01/20,47,70,4
1397/01/20,49,3,6
1397/01/20,49,6,1
1397/01/20,49,10,6
1397/01/20,49,11,10
1397/01/20,49,15,3
1397/01/20,49,16,1
1397/01/20,49,22,4
1397/01/20,49,26,0
1397/01/20,49,30,11
1397/01/20,49,42,3
1397/01/20,49,45,2
1397/01/20,49,51,3
1397/01/20,49,53,1
1397/01/20,49,58,1
1397/01/20,49,63,2
1397/01/20,49,66,6
1397/01/20,49,67,6
1397/01/20,49,70,158
1397/01/20,49,72,3
1397/01/20,49,75,9
1397/01/20,49,76,3
1397/01/20,50,70,0
1397/01/20,51,49,3
1397/01/20,51,70,0
1397/01/20,53,70,43
1397/01/20,55,70,0
1397/01/20,56,70,27
1397/01/20,58,10,1
1397/01/20,58,15,6
1397/01/20,58,49,1
1397/01/20,58,66,2
1397/01/20,58,70,15
1397/01/20,60,70,1
1397/01/20,61,30,0
1397/01/20,61,70,4
1397/01/20,62,70,7
1397/01/20,63,10,2
1397/01/20,63,15,4
1397/01/20,63,49,2
1397/01/20,63,66,5
1397/01/20,63,70,2
1397/01/20,65,70,5
1397/01/20,66,3,10
1397/01/20,66,10,13
1397/01/20,66,13,2
1397/01/20,66,15,13
1397/01/20,66,24,2
1397/01/20,66,30,4
1397/01/20,66,42,8
1397/01/20,66,45,2
1397/01/20,66,49,13
1397/01/20,66,58,3
1397/01/20,66,63,4
1397/01/20,66,67,5
1397/01/20,66,70,175
1397/01/20,66,75,2
1397/01/20,67,15,2
1397/01/20,67,30,1
1397/01/20,67,37,0
1397/01/20,67,49,7
1397/01/20,67,58,0
1397/01/20,67,66,4
1397/01/20,67,70,114
1397/01/20,70,3,30
1397/01/20,70,4,0
1397/01/20,70,5,1
1397/01/20,70,6,38
1397/01/20,70,8,2
1397/01/20,70,10,171
1397/01/20,70,11,47
1397/01/20,70,13,1
1397/01/20,70,15,65
1397/01/20,70,16,36
1397/01/20,70,17,1
1397/01/20,70,19,2
1397/01/20,70,20,19
1397/01/20,70,22,18
1397/01/20,70,23,3
1397/01/20,70,24,15
1397/01/20,70,26,0
1397/01/20,70,30,54
1397/01/20,70,31,1
1397/01/20,70,32,14
1397/01/20,70,36,1
1397/01/20,70,37,13
1397/01/20,70,39,5
1397/01/20,70,41,2
1397/01/20,70,42,25
1397/01/20,70,43,0
1397/01/20,70,45,46
1397/01/20,70,47,2
1397/01/20,70,49,199
1397/01/20,70,50,0
1397/01/20,70,51,0
1397/01/20,70,53,50
1397/01/20,70,55,0
1397/01/20,70,56,24
1397/01/20,70,58,18
1397/01/20,70,61,9
1397/01/20,70,62,7
1397/01/20,70,63,1
1397/01/20,70,65,2
1397/01/20,70,66,161
1397/01/20,70,67,122
1397/01/20,70,68,1
1397/01/20,70,72,11
1397/01/20,70,75,55
1397/01/20,70,76,16
1397/01/20,72,49,4
1397/01/20,72,70,11
1397/01/20,75,15,0
1397/01/20,75,22,2
1397/01/20,75,49,13
1397/01/20,75,70,36
1397/01/20,75,76,3
1397/01/20,76,49,4
1397/01/20,76,70,12
1397/01/20,76,75,3
1397/01/21,1,49,1
1397/01/21,3,30,11
1397/01/21,3,42,0
1397/01/21,3,49,3
1397/01/21,3,66,15
1397/01/21,3,70,37
1397/01/21,4,70,0
1397/01/21,5,49,4
1397/01/21,6,70,36
1397/01/21,8,70,2
1397/01/21,10,11,2
1397/01/21,10,15,9
1397/01/21,10,30,19
1397/01/21,10,42,3
1397/01/21,10,49,8
1397/01/21,10,58,4
1397/01/21,10,63,3
1397/01/21,10,66,20
1397/01/21,10,67,6
1397/01/21,10,70,254
1397/01/21,11,10,1
1397/01/21,11,15,7
1397/01/21,11,49,9
1397/01/21,11,70,61
1397/01/21,13,66,1
1397/01/21,13,70,1
1397/01/21,14,70,3
1397/01/21,15,10,11
1397/01/21,15,11,7
1397/01/21,15,30,4
1397/01/21,15,42,3
1397/01/21,15,49,3
1397/01/21,15,58,7
1397/01/21,15,66,13
1397/01/21,15,67,1
1397/01/21,15,70,62
1397/01/21,15,75,0
1397/01/21,16,49,3
1397/01/21,16,66,1
1397/01/21,16,70,44
1397/01/21,17,70,1
1397/01/21,19,70,1
1397/01/21,20,70,24
1397/01/21,22,49,2
1397/01/21,22,70,39
1397/01/21,22,75,5
1397/01/21,23,70,2
1397/01/21,24,66,7
1397/01/21,24,70,13
1397/01/21,26,49,0
1397/01/21,26,70,0
1397/01/21,30,3,11
1397/01/21,30,10,17
1397/01/21,30,15,11
1397/01/21,30,42,8
1397/01/21,30,49,8
1397/01/21,30,50,0
1397/01/21,30,61,0
1397/01/21,30,66,3
1397/01/21,30,67,1
1397/01/21,30,70,49
1397/01/21,31,70,0
1397/01/21,32,70,20
1397/01/21,37,30,2
1397/01/21,37,66,2
1397/01/21,37,70,31
1397/01/21,39,70,10
1397/01/21,41,70,1
1397/01/21,42,10,2
1397/01/21,42,15,1
1397/01/21,42,22,2
1397/01/21,42,30,1
1397/01/21,42,49,1
1397/01/21,42,66,2
1397/01/21,42,67,1
1397/01/21,42,70,26
1397/01/21,43,70,0
1397/01/21,45,15,1
1397/01/21,45,49,5
1397/01/21,45,66,2
1397/01/21,45,70,52
1397/01/21,47,70,3
1397/01/21,49,1,1
1397/01/21,49,3,2
1397/01/21,49,10,18
1397/01/21,49,11,8
1397/01/21,49,15,3
1397/01/21,49,16,1
1397/01/21,49,26,0
1397/01/21,49,30,5
1397/01/21,49,37,4
1397/01/21,49,39,1
1397/01/21,49,42,1
1397/01/21,49,45,4
1397/01/21,49,51,1
1397/01/21,49,53,1
1397/01/21,49,58,4
1397/01/21,49,63,9
1397/01/21,49,66,12
1397/01/21,49,67,7
1397/01/21,49,70,234
1397/01/21,49,72,2
1397/01/21,49,75,19
1397/01/21,49,76,5
1397/01/21,51,49,1
1397/01/21,51,70,0
1397/01/21,53,49,1
1397/01/21,53,58,0
1397/01/21,53,70,85
1397/01/21,55,70,0
1397/01/21,56,30,1
1397/01/21,56,58,1
1397/01/21,56,70,26
1397/01/21,58,10,3
1397/01/21,58,15,8
1397/01/21,58,49,3
1397/01/21,58,53,0
1397/01/21,58,66,5
1397/01/21,58,67,0
1397/01/21,58,70,19
1397/01/21,60,70,5
1397/01/21,61,70,4
1397/01/21,62,70,12
1397/01/21,63,10,4
1397/01/21,63,15,7
1397/01/21,63,49,10
1397/01/21,63,66,3
1397/01/21,63,70,1
1397/01/21,65,70,6
1397/01/21,66,3,11
1397/01/21,66,10,12
1397/01/21,66,15,19
1397/01/21,66,16,1
1397/01/21,66,24,5
1397/01/21,66,30,3
1397/01/21,66,37,3
1397/01/21,66,42,8
1397/01/21,66,49,14
1397/01/21,66,63,4
1397/01/21,66,67,3
1397/01/21,66,70,207
1397/01/21,66,75,2
1397/01/21,67,10,4
1397/01/21,67,15,1
1397/01/21,67,30,2
1397/01/21,67,49,11
1397/01/21,67,66,3
1397/01/21,67,70,102
1397/01/21,70,3,28
1397/01/21,70,5,3
1397/01/21,70,6,36
1397/01/21,70,8,5
1397/01/21,70,10,192
1397/01/21,70,11,62
1397/01/21,70,14,11
1397/01/21,70,15,68
1397/01/21,70,16,50
1397/01/21,70,17,3
1397/01/21,70,19,1
1397/01/21,70,20,21
1397/01/21,70,22,33
1397/01/21,70,23,1
1397/01/21,70,24,23
1397/01/21,70,30,56
1397/01/21,70,32,16
1397/01/21,70,37,24
1397/01/21,70,39,5
1397/01/21,70,41,2
1397/01/21,70,42,27
1397/01/21,70,45,47
1397/01/21,70,47,1
1397/01/21,70,49,230
1397/01/21,70,50,1
1397/01/21,70,51,0
1397/01/21,70,53,52
1397/01/21,70,55,0
1397/01/21,70,56,29
1397/01/21,70,58,21
1397/01/21,70,61,2
1397/01/21,70,62,12
1397/01/21,70,63,1
1397/01/21,70,65,7
1397/01/21,70,66,206
1397/01/21,70,67,124
1397/01/21,70,72,10
1397/01/21,70,75,49
1397/01/21,70,76,28
1397/01/21,72,49,2
1397/01/21,72,70,10
1397/01/21,75,15,0
1397/01/21,75,22,5
1397/01/21,75,49,14
1397/01/21,75,66,2
1397/01/21,75,70,47
1397/01/21,75,76,3
1397/01/21,76,49,4
1397/01/21,76,66,1
1397/01/21,76,70,23
1397/01/21,76,75,5
1397/01/22,1,49,1
1397/01/22,3,30,5
1397/01/22,3,49,8
1397/01/22,3,66,13
1397/01/22,3,70,29
1397/01/22,4,70,0
1397/01/22,6,70,19
1397/01/22,8,70,2
1397/01/22,10,11,2
1397/01/22,10,15,6
1397/01/22,10,30,10
1397/01/22,10,42,3
1397/01/22,10,49,29
1397/01/22,10,58,1
1397/01/22,10,63,1
1397/01/22,10,66,9
1397/01/22,10,67,3
1397/01/22,10,70,154
1397/01/22,11,49,6
1397/01/22,11,70,50
1397/01/22,13,66,1
1397/01/22,13,70,1
1397/01/22,14,70,2
1397/01/22,15,3,2
1397/01/22,15,10,6
1397/01/22,15,11,3
1397/01/22,15,30,5
1397/01/22,15,42,3
1397/01/22,15,49,1
1397/01/22,15,58,6
1397/01/22,15,66,11
1397/01/22,15,67,1
1397/01/22,15,70,45
1397/01/22,15,75,0
1397/01/22,15,76,3
1397/01/22,16,30,2
1397/01/22,16,49,2
1397/01/22,16,70,35
1397/01/22,17,70,2
1397/01/22,19,70,1
1397/01/22,20,70,11
1397/01/22,22,42,1
1397/01/22,22,49,2
1397/01/22,22,70,22
1397/01/22,22,75,2
1397/01/22,23,70,2
1397/01/22,24,49,3
1397/01/22,24,66,3
1397/01/22,24,70,9
1397/01/22,26,49,0
1397/01/22,26,70,0
1397/01/22,30,3,10
1397/01/22,30,10,16
1397/01/22,30,15,4
1397/01/22,30,24,5
1397/01/22,30,37,1
1397/01/22,30,42,3
1397/01/22,30,49,3
1397/01/22,30,56,2
1397/01/22,30,66,2
1397/01/22,30,67,5
1397/01/22,30,70,40
1397/01/22,31,70,0
1397/01/22,32,70,17
1397/01/22,36,70,1
1397/01/22,37,49,11
1397/01/22,37,66,2
1397/01/22,37,70,12
1397/01/22,39,70,8
1397/01/22,41,70,1
1397/01/22,42,10,2
1397/01/22,42,30,3
1397/01/22,42,49,3
1397/01/22,42,63,0
1397/01/22,42,66,2
1397/01/22,42,70,21
1397/01/22,43,70,0
1397/01/22,45,15,1
1397/01/22,45,49,1
1397/01/22,45,56,0
1397/01/22,45,70,50
1397/01/22,47,70,4
1397/01/22,49,3,3
1397/01/22,49,5,1
1397/01/22,49,6,1
1397/01/22,49,10,19
1397/01/22,49,11,12
1397/01/22,49,15,2
1397/01/22,49,22,6
1397/01/22,49,24,1
1397/01/22,49,30,4
1397/01/22,49,37,10
1397/01/22,49,42,2
1397/01/22,49,45,2
1397/01/22,49,58,2
1397/01/22,49,63,4
1397/01/22,49,66,7
1397/01/22,49,67,9
1397/01/22,49,70,174
1397/01/22,49,72,2
1397/01/22,49,75,11
1397/01/22,49,76,4
1397/01/22,51,49,1
1397/01/22,51,70,0
1397/01/22,53,70,53
1397/01/22,55,70,0
1397/01/22,56,66,0
1397/01/22,56,70,9
1397/01/22,58,15,4
1397/01/22,58,49,9
1397/01/22,58,66,5
1397/01/22,58,67,0
1397/01/22,58,70,16
1397/01/22,61,70,5
1397/01/22,62,70,4
1397/01/22,63,15,2
1397/01/22,63,49,4
1397/01/22,63,66,4
1397/01/22,63,70,2
1397/01/22,65,70,6
1397/01/22,66,3,10
1397/01/22,66,10,12
1397/01/22,66,13,2
1397/01/22,66,15,12
1397/01/22,66,16,1
1397/01/22,66,24,1
1397/01/22,66,30,3
1397/01/22,66,37,2
1397/01/22,66,42,7
1397/01/22,66,45,1
1397/01/22,66,49,7
1397/01/22,66,58,4
1397/01/22,66,63,1
1397/01/22,66,67,8
1397/01/22,66,70,142
1397/01/22,66,75,2
1397/01/22,66,76,1
1397/01/22,67,10,2
1397/01/22,67,30,2
1397/01/22,67,49,9
1397/01/22,67,58,0
1397/01/22,67,66,4
1397/01/22,67,70,101
1397/01/22,68,70,1
1397/01/22,70,3,24
1397/01/22,70,5,1
1397/01/22,70,6,28
1397/01/22,70,8,6
1397/01/22,70,10,141
1397/01/22,70,11,43
1397/01/22,70,13,1
1397/01/22,70,14,3
1397/01/22,70,15,39
1397/01/22,70,16,37
1397/01/22,70,17,2
1397/01/22,70,19,1
1397/01/22,70,20,12
1397/01/22,70,22,14
1397/01/22,70,23,2
1397/01/22,70,24,12
1397/01/22,70,26,0
1397/01/22,70,30,33
1397/01/22,70,32,10
1397/01/22,70,37,14
1397/01/22,70,39,6
1397/01/22,70,41,3
1397/01/22,70,42,20
1397/01/22,70,45,38
1397/01/22,70,47,2
1397/01/22,70,49,185
1397/01/22,70,51,0
1397/01/22,70,53,66
1397/01/22,70,56,13
1397/01/22,70,58,10
1397/01/22,70,61,6
1397/01/22,70,62,15
1397/01/22,70,63,5
1397/01/22,70,65,4
1397/01/22,70,66,166
1397/01/22,70,67,97
1397/01/22,70,68,1
1397/01/22,70,72,9
1397/01/22,70,75,34
1397/01/22,70,76,12
1397/01/22,72,49,5
1397/01/22,72,70,7
1397/01/22,75,22,7
1397/01/22,75,49,8
1397/01/22,75,66,1
1397/01/22,75,70,21
1397/01/22,75,76,4
1397/01/22,76,49,1
1397/01/22,76,66,1
1397/01/22,76,70,17
1397/01/22,76,75,5
1397/01/23,3,30,4
1397/01/23,3,42,0
1397/01/23,3,49,4
1397/01/23,3,66,9
1397/01/23,3,70,37
1397/01/23,6,49,3
1397/01/23,6,70,37
1397/01/23,8,70,1
1397/01/23,10,11,2
1397/01/23,10,15,7
1397/01/23,10,30,20
1397/01/23,10,42,3
1397/01/23,10,49,26
1397/01/23,10,58,5
1397/01/23,10,63,6
1397/01/23,10,66,18
1397/01/23,10,67,4
1397/01/23,10,70,219
1397/01/23,11,42,1
1397/01/23,11,49,10
1397/01/23,11,70,59
1397/01/23,13,66,2
1397/01/23,13,70,1
1397/01/23,14,70,5
1397/01/23,15,10,7
1397/01/23,15,11,2
1397/01/23,15,30,4
1397/01/23,15,42,2
1397/01/23,15,49,2
1397/01/23,15,58,8
1397/01/23,15,66,9
1397/01/23,15,70,67
1397/01/23,15,76,1
1397/01/23,16,70,42
1397/01/23,17,70,1
1397/01/23,20,70,13
1397/01/23,22,70,25
1397/01/23,23,70,1
1397/01/23,24,66,3
1397/01/23,24,70,30
1397/01/23,26,70,0
1397/01/23,30,3,11
1397/01/23,30,10,27
1397/01/23,30,15,6
1397/01/23,30,16,2
1397/01/23,30,32,0
1397/01/23,30,37,3
1397/01/23,30,42,3
1397/01/23,30,49,10
1397/01/23,30,66,2
1397/01/23,30,67,2
1397/01/23,30,70,52
1397/01/23,30,75,1
1397/01/23,32,70,19
1397/01/23,36,31,0
1397/01/23,36,70,2
1397/01/23,37,30,1
1397/01/23,37,42,3
1397/01/23,37,49,9
1397/01/23,37,66,1
1397/01/23,37,67,0
1397/01/23,37,70,23
1397/01/23,39,70,2
1397/01/23,41,70,2
1397/01/23,42,10,4
1397/01/23,42,11,1
1397/01/23,42,15,1
1397/01/23,42,30,4
1397/01/23,42,37,1
1397/01/23,42,49,1
1397/01/23,42,66,1
1397/01/23,42,67,1
1397/01/23,42,70,32
1397/01/23,45,49,5
1397/01/23,45,70,67
1397/01/23,47,70,3
1397/01/23,49,3,2
1397/01/23,49,6,3
1397/01/23,49,10,23
1397/01/23,49,11,9
1397/01/23,49,15,4
1397/01/23,49,16,1
1397/01/23,49,22,2
1397/01/23,49,24,3
1397/01/23,49,26,0
1397/01/23,49,30,5
1397/01/23,49,37,5
1397/01/23,49,39,1
1397/01/23,49,42,1
1397/01/23,49,45,1
1397/01/23,49,51,1
1397/01/23,49,53,1
1397/01/23,49,58,3
1397/01/23,49,63,7
1397/01/23,49,66,9
1397/01/23,49,67,7
1397/01/23,49,70,186
1397/01/23,49,72,1
1397/01/23,49,75,12
1397/01/23,49,76,2
1397/01/23,50,30,1
1397/01/23,50,70,0
1397/01/23,51,49,2
1397/01/23,51,70,0
1397/01/23,53,49,1
1397/01/23,53,70,99
1397/01/23,55,70,0
1397/01/23,56,70,23
1397/01/23,58,10,3
1397/01/23,58,49,3
1397/01/23,58,66,5
1397/01/23,58,67,0
1397/01/23,58,70,14
1397/01/23,61,30,0
1397/01/23,61,70,7
1397/01/23,62,70,6
1397/01/23,63,10,3
1397/01/23,63,49,3
1397/01/23,63,66,9
1397/01/23,63,70,2
1397/01/23,65,70,5
1397/01/23,66,3,10
1397/01/23,66,10,13
1397/01/23,66,15,13
1397/01/23,66,16,1
1397/01/23,66,24,3
1397/01/23,66,30,5
1397/01/23,66,37,2
1397/01/23,66,42,9
1397/01/23,66,45,1
1397/01/23,66,49,9
1397/01/23,66,58,8
1397/01/23,66,63,11
1397/01/23,66,67,7
1397/01/23,66,70,178
1397/01/23,66,75,2
1397/01/23,66,76,1
1397/01/23,67,15,2
1397/01/23,67,30,2
1397/01/23,67,42,1
1397/01/23,67,49,9
1397/01/23,67,66,7
1397/01/23,67,70,134
1397/01/23,70,3,27
1397/01/23,70,5,5
1397/01/23,70,6,39
1397/01/23,70,8,4
1397/01/23,70,10,194
1397/01/23,70,11,52
1397/01/23,70,13,1
1397/01/23,70,14,6
1397/01/23,70,15,69
1397/01/23,70,16,48
1397/01/23,70,20,14
1397/01/23,70,22,29
1397/01/23,70,24,25
1397/01/23,70,26,0
1397/01/23,70,30,58
1397/01/23,70,32,18
1397/01/23,70,37,24
1397/01/23,70,39,4
1397/01/23,70,42,21
1397/01/23,70,45,64
1397/01/23,70,47,3
1397/01/23,70,49,215
1397/01/23,70,50,1
1397/01/23,70,51,0
1397/01/23,70,53,91
1397/01/23,70,55,0
1397/01/23,70,56,25
1397/01/23,70,58,15
1397/01/23,70,59,2
1397/01/23,70,60,1
1397/01/23,70,61,9
1397/01/23,70,62,15
1397/01/23,70,63,2
1397/01/23,70,65,5
1397/01/23,70,66,234
1397/01/23,70,67,161
1397/01/23,70,72,11
1397/01/23,70,75,52
1397/01/23,70,76,11
1397/01/23,72,49,1
1397/01/23,72,70,6
1397/01/23,75,22,3
1397/01/23,75,30,2
1397/01/23,75,49,13
1397/01/23,75,66,2
1397/01/23,75,70,47
1397/01/23,75,76,5
1397/01/23,76,15,3
1397/01/23,76,49,2
1397/01/23,76,70,17
1397/01/23,76,75,5
1397/01/24,3,15,2
1397/01/24,3,30,7
1397/01/24,3,49,7
1397/01/24,3,66,13
1397/01/24,3,70,35
1397/01/24,4,70,0
1397/01/24,6,49,4
1397/01/24,6,70,30
1397/01/24,8,70,1
1397/01/24,10,11,2
1397/01/24,10,15,3
